municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 23:20:00;1,4
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 23:30:00;1,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 23:40:00;0,2
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 00:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 01:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 02:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 03:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 04:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 05:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 06:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 07:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 08:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 09:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 10:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 11:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 12:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 13:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 14:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 15:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 16:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 17:30:00;2,6
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 16:10:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 16:20:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 16:30:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 16:40:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 16:50:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 17:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 17:10:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 17:20:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 17:40:00;2,2
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 17:50:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 18:10:00;0,8
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 18:20:00;6,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 18:00:00;0,0
